aligned_name,source,taxonIDClean,taxonomicStatusClean,alternativeTaxonomicStatusClean,acceptedNameUsageID,canonicalName,scientificNameAuthorship,taxonRank,taxonomicStatus,family,subclass,taxonDistribution,ccAttributionIRI
Eucalyptus gomphocephala,APC,https://id.biodiversity.org.au/node/apni/2915651,accepted,NA,https://id.biodiversity.org.au/node/apni/2915651,Eucalyptus gomphocephala,DC.,Species,accepted,Myrtaceae,Magnoliidae,"WA, Vic (doubtfully naturalised)",https://id.biodiversity.org.au/node/apni/2915651
Eucalyptus gongylocarpa,APC,https://id.biodiversity.org.au/node/apni/2912227,accepted,NA,https://id.biodiversity.org.au/node/apni/2912227,Eucalyptus gongylocarpa,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, SA",https://id.biodiversity.org.au/node/apni/2912227
Eucalyptus goniocalyx,APC,https://id.biodiversity.org.au/taxon/apni/51439807,accepted,misapplied,https://id.biodiversity.org.au/taxon/apni/51439807,Eucalyptus goniocalyx,F.Muell. ex Miq.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, ACT, Vic",https://id.biodiversity.org.au/taxon/apni/51439807
Eucalyptus gracilis,APC,https://id.biodiversity.org.au/node/apni/2905257,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2905257,Eucalyptus gracilis,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/node/apni/2905257
Eucalyptus grandis,APC,https://id.biodiversity.org.au/taxon/apni/51439812,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439812,Eucalyptus grandis,W.Hill,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51439812
Eucalyptus griffithsii,APC,https://id.biodiversity.org.au/node/apni/2919546,accepted,NA,https://id.biodiversity.org.au/node/apni/2919546,Eucalyptus griffithsii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2919546
Eucalyptus gummifera,APC,https://id.biodiversity.org.au/instance/apni/51439696,nomenclatural synonym,NA,https://id.biodiversity.org.au/taxon/apni/51439703,Corymbia gummifera,(Gaertn.) K.D.Hill & L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51439703
Eucalyptus haemastoma,APC,https://id.biodiversity.org.au/taxon/apni/51440615,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440615,Eucalyptus haemastoma,Sm.,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/taxon/apni/51440615
Eucalyptus houseana,APC,https://id.biodiversity.org.au/node/apni/2912662,accepted,NA,https://id.biodiversity.org.au/node/apni/2912662,Eucalyptus houseana,W.Fitzg. ex Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2912662
Eucalyptus howittiana,APC,https://id.biodiversity.org.au/node/apni/2894989,accepted,NA,https://id.biodiversity.org.au/node/apni/2894989,Eucalyptus howittiana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2894989
Eucalyptus incrassata,APC,https://id.biodiversity.org.au/node/apni/2887758,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/2887758,Eucalyptus incrassata,Labill.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/node/apni/2887758
Eucalyptus intertexta,APC,https://id.biodiversity.org.au/node/apni/2889460,accepted,NA,https://id.biodiversity.org.au/node/apni/2889460,Eucalyptus intertexta,R.T.Baker,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/node/apni/2889460
Eucalyptus jacksonii,APC,https://id.biodiversity.org.au/node/apni/2890403,accepted,NA,https://id.biodiversity.org.au/node/apni/2890403,Eucalyptus jacksonii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2890403
Eucalyptus jensenii,APC,https://id.biodiversity.org.au/node/apni/2898111,accepted,NA,https://id.biodiversity.org.au/node/apni/2898111,Eucalyptus jensenii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/node/apni/2898111
Eucalyptus jutsonii,APC,https://id.biodiversity.org.au/node/apni/2888402,accepted,NA,https://id.biodiversity.org.au/node/apni/2888402,Eucalyptus jutsonii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2888402
Eucalyptus kitsoniana,APC,https://id.biodiversity.org.au/node/apni/2899806,accepted,NA,https://id.biodiversity.org.au/node/apni/2899806,Eucalyptus kitsoniana,Maiden,Species,accepted,Myrtaceae,Magnoliidae,Vic,https://id.biodiversity.org.au/node/apni/2899806
Eucalyptus largiflorens,APC,https://id.biodiversity.org.au/taxon/apni/51439833,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439833,Eucalyptus largiflorens,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51439833
Eucalyptus lehmannii,APC,https://id.biodiversity.org.au/node/apni/6753399,accepted,NA,https://id.biodiversity.org.au/node/apni/6753399,Eucalyptus lehmannii,(Schauer) Benth.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/6753399
Eucalyptus leptocalyx,APC,https://id.biodiversity.org.au/node/apni/2906914,accepted,NA,https://id.biodiversity.org.au/node/apni/2906914,Eucalyptus leptocalyx,Blakely,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2906914
Eucalyptus leptophleba,APC,https://id.biodiversity.org.au/node/apni/2896045,accepted,NA,https://id.biodiversity.org.au/node/apni/2896045,Eucalyptus leptophleba,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2896045
Eucalyptus leptopoda,APC,https://id.biodiversity.org.au/taxon/apni/51290406,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51290406,Eucalyptus leptopoda,Benth.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/taxon/apni/51290406
Eucalyptus lesouefii,APC,https://id.biodiversity.org.au/node/apni/2889607,accepted,NA,https://id.biodiversity.org.au/node/apni/2889607,Eucalyptus lesouefii,Maiden,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2889607
Eucalyptus leucoxylon,APC,https://id.biodiversity.org.au/taxon/apni/51439876,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439876,Eucalyptus leucoxylon,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic (native and doubtfully naturalised)",https://id.biodiversity.org.au/taxon/apni/51439876
Eucalyptus longifolia,APC,https://id.biodiversity.org.au/node/apni/5288002,accepted,taxonomic synonym,https://id.biodiversity.org.au/node/apni/5288002,Eucalyptus longifolia,Link,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/node/apni/5288002
Eucalyptus loxophleba,APC,https://id.biodiversity.org.au/node/apni/2906879,accepted,NA,https://id.biodiversity.org.au/node/apni/2906879,Eucalyptus loxophleba,Benth.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2906879
Eucalyptus luehmanniana,APC,https://id.biodiversity.org.au/taxon/apni/51439840,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439840,Eucalyptus luehmanniana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/taxon/apni/51439840
Eucalyptus macarthuri,APC,https://id.biodiversity.org.au/instance/apni/853600,orthographic variant,NA,https://id.biodiversity.org.au/node/apni/2903954,Eucalyptus macarthurii,H.Deane & Maiden,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic (naturalised)",https://id.biodiversity.org.au/node/apni/2903954
Eucalyptus macrandra,APC,https://id.biodiversity.org.au/node/apni/2903380,accepted,NA,https://id.biodiversity.org.au/node/apni/2903380,Eucalyptus macrandra,F.Muell. ex Benth.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2903380
Eucalyptus macrorhyncha,APC,https://id.biodiversity.org.au/taxon/apni/51290410,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51290410,Eucalyptus macrorhyncha,F.Muell. ex Benth.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, ACT, Vic",https://id.biodiversity.org.au/taxon/apni/51290410
Eucalyptus maculata,APC,https://id.biodiversity.org.au/instance/apni/852665,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2914034,Corymbia maculata,(Hook.) K.D.Hill & L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), SA (doubtfully naturalised), NSW, Vic (native and naturalised)",https://id.biodiversity.org.au/node/apni/2914034
Eucalyptus major,APC,https://id.biodiversity.org.au/node/apni/2891580,accepted,NA,https://id.biodiversity.org.au/node/apni/2891580,Eucalyptus major,(Maiden) Blakely,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2891580
Eucalyptus mannifera subsp. maculosa,APC,https://id.biodiversity.org.au/instance/apni/938569,taxonomic synonym,NA,https://id.biodiversity.org.au/node/apni/2921304,Eucalyptus mannifera subsp. mannifera,NA,Subspecies,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2921304
Eucalyptus marginata,APC,https://id.biodiversity.org.au/taxon/apni/51302290,accepted,taxonomic synonym,https://id.biodiversity.org.au/taxon/apni/51302290,Eucalyptus marginata,Donn ex Sm.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/taxon/apni/51302290
Eucalyptus melanophloia,APC,https://id.biodiversity.org.au/node/apni/6337070,accepted,NA,https://id.biodiversity.org.au/node/apni/6337070,Eucalyptus melanophloia,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"NT, Qld, NSW",https://id.biodiversity.org.au/node/apni/6337070
Eucalyptus melliodora,APC,https://id.biodiversity.org.au/node/apni/5294597,accepted,NA,https://id.biodiversity.org.au/node/apni/5294597,Eucalyptus melliodora,A.Cunn. ex Schauer,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/5294597
Eucalyptus microcarpa,APC,https://id.biodiversity.org.au/node/apni/7646328,accepted,NA,https://id.biodiversity.org.au/node/apni/7646328,Eucalyptus microcarpa,(Maiden) Maiden,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, Vic",https://id.biodiversity.org.au/node/apni/7646328
Eucalyptus microcorys,APC,https://id.biodiversity.org.au/node/apni/2895329,accepted,NA,https://id.biodiversity.org.au/node/apni/2895329,Eucalyptus microcorys,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA (naturalised), Qld, NSW",https://id.biodiversity.org.au/node/apni/2895329
Eucalyptus microneura,APC,https://id.biodiversity.org.au/node/apni/2888584,accepted,NA,https://id.biodiversity.org.au/node/apni/2888584,Eucalyptus microneura,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2888584
Eucalyptus microtheca,APC,https://id.biodiversity.org.au/node/apni/2920006,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2920006,Eucalyptus microtheca,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2920006
Eucalyptus miniata,APC,https://id.biodiversity.org.au/node/apni/2889426,accepted,NA,https://id.biodiversity.org.au/node/apni/2889426,Eucalyptus miniata,A.Cunn. ex Schauer,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2889426
Eucalyptus moluccana,APC,https://id.biodiversity.org.au/taxon/apni/51289954,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289954,Eucalyptus moluccana,Roxb.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51289954
Eucalyptus muelleriana,APC,https://id.biodiversity.org.au/node/apni/2888508,accepted,NA,https://id.biodiversity.org.au/node/apni/2888508,Eucalyptus muelleriana,A.W.Howitt,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/2888508
Eucalyptus nigra,APC,https://id.biodiversity.org.au/instance/apni/853338,taxonomic synonym,NA,https://id.biodiversity.org.au/taxon/apni/51440525,Eucalyptus eugenioides,Sieber ex Spreng.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51440525
Eucalyptus nitens,APC,https://id.biodiversity.org.au/node/apni/2899987,accepted,NA,https://id.biodiversity.org.au/node/apni/2899987,Eucalyptus nitens,(H.Deane & Maiden) Maiden,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/2899987
Eucalyptus nitida,APC,https://id.biodiversity.org.au/node/apni/2904726,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2904726,Eucalyptus nitida,Hook.f.,Species,accepted,Myrtaceae,Magnoliidae,Tas,https://id.biodiversity.org.au/node/apni/2904726
Eucalyptus normantonensis,APC,https://id.biodiversity.org.au/node/apni/2910611,accepted,NA,https://id.biodiversity.org.au/node/apni/2910611,Eucalyptus normantonensis,Maiden & Cambage,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2910611
Eucalyptus obliqua,APC,https://id.biodiversity.org.au/node/apni/5308808,accepted,NA,https://id.biodiversity.org.au/node/apni/5308808,Eucalyptus obliqua,L'Hér.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, Vic, Tas",https://id.biodiversity.org.au/node/apni/5308808
Eucalyptus oblonga,APC,https://id.biodiversity.org.au/instance/apni/853393,taxonomic synonym,NA,https://id.biodiversity.org.au/node/apni/5270850,Eucalyptus globoidea,Blakely,Species,accepted,Myrtaceae,Magnoliidae,"NSW, Vic",https://id.biodiversity.org.au/node/apni/5270850
Eucalyptus occidentalis,APC,https://id.biodiversity.org.au/taxon/apni/51440640,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440640,Eucalyptus occidentalis,Endl.,Species,accepted,Myrtaceae,Magnoliidae,"WA, Vic (naturalised)",https://id.biodiversity.org.au/taxon/apni/51440640
Eucalyptus ochrophloia,APC,https://id.biodiversity.org.au/node/apni/2891839,accepted,NA,https://id.biodiversity.org.au/node/apni/2891839,Eucalyptus ochrophloia,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2891839
Eucalyptus odontocarpa,APC,https://id.biodiversity.org.au/node/apni/2917227,accepted,NA,https://id.biodiversity.org.au/node/apni/2917227,Eucalyptus odontocarpa,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2917227
Eucalyptus odorata,APC,https://id.biodiversity.org.au/taxon/apni/51440647,accepted,pro parte misapplied,https://id.biodiversity.org.au/taxon/apni/51440647,Eucalyptus odorata,Behr,Species,accepted,Myrtaceae,Magnoliidae,SA,https://id.biodiversity.org.au/taxon/apni/51440647
Eucalyptus oleosa,APC,https://id.biodiversity.org.au/node/apni/2921021,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2921021,Eucalyptus oleosa,F.Muell. ex Miq.,Species,accepted,Myrtaceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/node/apni/2921021
Eucalyptus oligantha,APC,https://id.biodiversity.org.au/node/apni/2888729,accepted,NA,https://id.biodiversity.org.au/node/apni/2888729,Eucalyptus oligantha,Schauer,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT",https://id.biodiversity.org.au/node/apni/2888729
Eucalyptus orgadophila,APC,https://id.biodiversity.org.au/node/apni/2896753,accepted,NA,https://id.biodiversity.org.au/node/apni/2896753,Eucalyptus orgadophila,Maiden & Blakely,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2896753
Eucalyptus ovata,APC,https://id.biodiversity.org.au/node/apni/2920020,accepted,NA,https://id.biodiversity.org.au/node/apni/2920020,Eucalyptus ovata,Labill.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic, Tas",https://id.biodiversity.org.au/node/apni/2920020
Eucalyptus pachyphylla,APC,https://id.biodiversity.org.au/node/apni/2897516,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2897516,Eucalyptus pachyphylla,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2897516
Eucalyptus panda,APC,https://id.biodiversity.org.au/taxon/apni/51289978,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51289978,Eucalyptus panda,S.T.Blake,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/taxon/apni/51289978
Eucalyptus paniculata,APC,https://id.biodiversity.org.au/taxon/apni/51440654,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440654,Eucalyptus paniculata,Sm.,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/taxon/apni/51440654
Eucalyptus papuana,APC,https://id.biodiversity.org.au/instance/apni/852673,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2892413,Corymbia papuana,(F.Muell.) K.D.Hill & L.A.S.Johnson,Species,accepted,Myrtaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/node/apni/2892413
Eucalyptus pauciflora,APC,https://id.biodiversity.org.au/node/apni/2897845,accepted,NA,https://id.biodiversity.org.au/node/apni/2897845,Eucalyptus pauciflora,Sieber ex Spreng.,Species,accepted,Myrtaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/node/apni/2897845
Eucalyptus pauciflora subsp. niphophila,APC,https://id.biodiversity.org.au/node/apni/2916327,accepted,NA,https://id.biodiversity.org.au/node/apni/2916327,Eucalyptus pauciflora subsp. niphophila,(Maiden & Blakely) L.A.S.Johnson & Blaxell,Subspecies,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2916327
Eucalyptus phoenicea,APC,https://id.biodiversity.org.au/node/apni/2907332,accepted,NA,https://id.biodiversity.org.au/node/apni/2907332,Eucalyptus phoenicea,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/node/apni/2907332
Eucalyptus pilularis,APC,https://id.biodiversity.org.au/node/apni/2899127,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2899127,Eucalyptus pilularis,Sm.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2899127
Eucalyptus piperita,APC,https://id.biodiversity.org.au/taxon/apni/51440664,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51440664,Eucalyptus piperita,J.White,Species,accepted,Myrtaceae,Magnoliidae,NSW,https://id.biodiversity.org.au/taxon/apni/51440664
Eucalyptus planchoniana,APC,https://id.biodiversity.org.au/node/apni/2887537,accepted,NA,https://id.biodiversity.org.au/node/apni/2887537,Eucalyptus planchoniana,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2887537
Eucalyptus platypus,APC,https://id.biodiversity.org.au/node/apni/7722602,accepted,NA,https://id.biodiversity.org.au/node/apni/7722602,Eucalyptus platypus,Hook.,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/7722602
Eucalyptus platypus var. heterophylla,APC,https://id.biodiversity.org.au/instance/apni/854755,misapplied,NA,https://id.biodiversity.org.au/node/apni/2921212,Eucalyptus utilis,Brooker & Hopper,Species,accepted,Myrtaceae,Magnoliidae,WA,https://id.biodiversity.org.au/node/apni/2921212
Eucalyptus polyanthemos,APC,https://id.biodiversity.org.au/node/apni/2893132,accepted,NA,https://id.biodiversity.org.au/node/apni/2893132,Eucalyptus polyanthemos,Schauer,Species,accepted,Myrtaceae,Magnoliidae,"NSW, ACT, Vic",https://id.biodiversity.org.au/node/apni/2893132
Eucalyptus populnea,APC,https://id.biodiversity.org.au/node/apni/5325144,accepted,NA,https://id.biodiversity.org.au/node/apni/5325144,Eucalyptus populnea,F.Muell.,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/5325144
Eucalyptus porosa,APC,https://id.biodiversity.org.au/taxon/apni/51439878,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51439878,Eucalyptus porosa,F.Muell. ex Miq.,Species,accepted,Myrtaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/taxon/apni/51439878
Eucalyptus propinqua,APC,https://id.biodiversity.org.au/node/apni/2906254,accepted,NA,https://id.biodiversity.org.au/node/apni/2906254,Eucalyptus propinqua,H.Deane & Maiden,Species,accepted,Myrtaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/node/apni/2906254
Eucalyptus pseudoglobulus,APC,https://id.biodiversity.org.au/instance/apni/853403,nomenclatural synonym,NA,https://id.biodiversity.org.au/node/apni/2896653,Eucalyptus globulus subsp. pseudoglobulus,(Naudin) J.B.Kirkp.,Subspecies,accepted,Myrtaceae,Magnoliidae,"NSW, Vic, Tas",https://id.biodiversity.org.au/node/apni/2896653
